particle_id,vx,vy,vz,px,py,pz,q,nhits
108088933677531136,0.0058779,-0.00172031,6.90794,1.12191,0.529754,-33.5411,1,11
108089002397007872,0.0058779,-0.00172031,6.90794,0.618017,0.490693,-16.6069,-1,12
108089071116484608,0.0058779,-0.00172031,6.90794,-0.317015,-0.324077,-2.58755,1,11
108089208555438080,0.0058779,-0.00172031,6.90794,-0.0965138,-0.329091,-1.4402,1,11
108089277274914816,0.0058779,-0.00172031,6.90794,-0.915446,-0.423321,-6.93913,-1,12
108089345994391552,0.0058779,-0.00172031,6.90794,-0.872162,-1.5507,-6.78566,-1,17
108089414713868288,0.0058779,-0.00172031,6.90794,-2.54046,-2.25783,1.91974,-1,11
108089483433345024,0.0058779,-0.00172031,6.90794,-0.045846,-0.939085,1.19353,1,5
108089552152821760,0.0058779,-0.00172031,6.90794,0.143745,-0.936833,0.793602,1,7
108089620872298496,0.0058779,-0.00172031,6.90794,-0.0733791,-0.12709,1.35777,-1,0
108090101908635648,0.0058779,-0.00172031,6.90794,0.0452615,-0.695882,0.502596,1,11
108090170628112384,0.0058779,-0.00172031,6.90794,-0.0297556,-0.274539,-3.39689,1,0
108090514225496064,0.0058779,-0.00172031,6.90794,-0.618613,-1.23858,-17.7346,-1,11
108090582944972800,0.0058779,-0.00172031,6.90794,-0.616585,-0.0329474,-14.2239,1,13
108090651664449536,0.0058779,-0.00172031,6.90794,-0.820022,-0.396818,-0.15057,1,14
108090720383926272,0.0058779,-0.00172031,6.90794,-0.551646,-0.248225,-0.371326,-1,13
108090789103403008,0.0058779,-0.00172031,6.90794,-0.435527,-0.54591,-0.145202,1,13
108090857822879744,0.0058779,-0.00172031,6.90794,-3.57933,0.392804,-2.3423,-1,12
108090926542356480,0.0058779,-0.00172031,6.90794,-0.836276,-0.366175,0.412596,1,9
108090995261833216,0.0058779,-0.00172031,6.90794,-0.251362,-0.0600696,0.00240256,-1,8
108091063981309952,0.0058779,-0.00172031,6.90794,-0.495364,0.173473,0.350324,-1,11
108091132700786688,0.0058779,-0.00172031,6.90794,-0.318237,-0.44413,3.12089,1,9
108091751176077312,0.0058779,-0.00172031,6.90794,0.459483,0.159457,4.66164,1,12
108091819895554048,0.0058779,-0.00172031,6.90794,0.96178,1.34391,5.71797,1,9
108091888615030784,0.0058779,-0.00172031,6.90794,0.229851,0.459439,0.819266,1,11
108091957334507520,0.0058779,-0.00172031,6.90794,1.38411,1.73182,-1.90795,-1,16
108092026053984256,0.0058779,-0.00172031,6.90794,0.440815,0.369879,-0.574312,1,9
108092094773460992,0.0058779,-0.00172031,6.90794,0.200618,-0.0553107,-1.50616,-1,13
108092163492937728,0.0058779,-0.00172031,6.90794,0.169082,-0.217398,-4.54375,1,11
108092232212414464,0.0058779,-0.00172031,6.90794,-0.251069,0.115192,-1.02448,-1,11
108092300931891200,0.0058779,-0.00172031,6.90794,-0.0149453,0.132162,-0.299276,1,0
108093056846135296,0.0058779,-0.00172031,6.90794,-0.127094,0.048202,0.137341,-1,0
108093125565612032,0.0058779,-0.00172031,6.90794,2.74712,0.598567,-13.0493,1,12
108093194285088768,0.0058779,-0.00172031,6.90794,3.6251,1.02108,-13.6863,-1,10
108093263004565504,0.0058779,-0.00172031,6.90794,0.640155,-0.00822365,-3.79762,1,12
108093331724042240,0.0058779,-0.00172031,6.90794,5.98558,0.462386,-24.1809,-1,4
108093469162995712,0.0058779,-0.00172031,6.90794,0.0341576,-0.135414,-0.541274,-1,0
108093675321425920,0.0058779,-0.00172031,6.90794,0.384507,-0.0985004,-7.18771,-1,13
108093744040902656,0.0058779,-0.00172031,6.90794,0.273972,-0.0155573,-5.76169,-1,0
108093881479856128,0.0058779,-0.00172031,6.90794,0.108334,-0.0539383,-1.00968,1,0
108093950199332864,0.0058779,-0.00172031,6.90794,-0.707032,0.402238,-5.66566,-1,13
108094018918809600,0.0058779,-0.00172031,6.90794,-0.659654,0.0717266,-1.27937,1,11
108094087638286336,0.0058779,-0.00172031,6.90794,0.167571,0.0411226,-0.72598,-1,7
108094225077239808,0.0058779,-0.00172031,6.90794,-0.78184,0.962885,-1.44689,-1,8
108094293796716544,0.0058779,-0.00172031,6.90794,-0.849061,-0.600248,-0.159107,1,13
108094362516193280,0.0058779,-0.00172031,6.90794,-0.726862,-0.488915,1.45615,-1,0
108094431235670016,0.0058779,-0.00172031,6.90794,0.207456,0.341227,1.26738,1,13
108094499955146752,0.0058779,-0.00172031,6.90794,-0.293696,-0.701915,3.22023,-1,6
108094568674623488,0.0058779,-0.00172031,6.90794,0.232146,-0.164629,1.56987,1,7
108094637394100224,0.0058779,-0.00172031,6.90794,-0.238346,0.373216,4.49445,-1,12
108094706113576960,0.0058779,-0.00172031,6.90794,0.141753,0.0331698,0.428047,-1,0
108094774833053696,0.0058779,-0.00172031,6.90794,-0.195511,0.108383,0.0530047,1,9
108094843552530432,0.0058779,-0.00172031,6.90794,-0.235024,0.380686,0.337538,-1,10
108094912272007168,0.0058779,-0.00172031,6.90794,-0.139169,0.326658,0.0214085,1,13
108094980991483904,0.0058779,-0.00172031,6.90794,0.151207,-0.295434,0.286586,-1,7
108095393308344320,0.0058779,-0.00172031,6.90794,-0.372322,-0.149271,-6.26175,-1,0
108095462027821056,0.0058779,-0.00172031,6.90794,0.879833,0.751607,-6.58345,1,11
108095530747297792,0.0058779,-0.00172031,6.90794,0.882728,0.359015,-3.54883,-1,13
108095599466774528,0.0058779,-0.00172031,6.90794,0.0247904,0.272211,-1.71613,-1,2
108095668186251264,0.0058779,-0.00172031,6.90794,0.334826,0.172686,-3.02225,1,11
108095736905728000,0.0058779,-0.00172031,6.90794,-0.184437,0.0686455,-0.246332,-1,9
108095805625204736,0.0058779,-0.00172031,6.90794,-2.77315,-0.0434487,-1.51665,1,1
108095874344681472,0.0058779,-0.00172031,6.90794,-0.226685,-0.109144,-0.372854,-1,10
108095943064158208,0.0058779,-0.00172031,6.90794,0.155277,0.161264,-0.0543236,1,11
108086940829487105,8.04406,31.0356,196.976,-0.0947264,0.0945097,-0.418753,1,0
108087009565749250,129.905,-152.068,64.6202,0.237059,-0.190466,-0.174907,1,7
108087009565753346,129.905,-152.068,64.6202,-0.0079757,0.215081,0.311157,1,6
108087009565757442,129.905,-152.068,64.6202,-0.111382,-0.0019838,-0.0853395,1,0
108087009548963841,-51.0175,54.9261,125.72,-0.0366025,0.278618,0.253403,1,10
108087009548967938,-51.0175,54.9261,125.72,0.165751,-0.0667816,-0.0383571,1,1
108089483450126337,-57.6074,-354.24,461.704,-0.174521,-0.0290381,0.129251,1,0
108089483450130434,-57.6074,-354.24,461.704,-0.204066,0.0441097,-0.0692239,-1,1
108089552169603073,-41.2516,-653.418,562.759,-0.0215238,-0.109887,0.176326,1,0
108089552169607170,-41.2516,-653.418,562.759,0.229382,-0.0204523,0.0193279,-1,0
108089552169611266,-41.2516,-653.418,562.759,-0.100206,0.141386,0.0649438,1,0
108090170644893697,-4.44195,-31.2388,-381.642,0.208537,-0.168732,0.055013,1,14
108090170644897794,-4.44195,-31.2388,-381.642,0.0689099,0.13554,0.191814,1,0
108090926559137793,-806.138,-117.006,378.276,0.11171,0.104484,-0.176036,-1,0
108090926559141890,-806.138,-117.006,378.276,-0.116567,-0.0875703,0.237828,1,0
108093194301870081,769.056,262.248,-2947.5,-0.0587624,0.0888149,-0.0146136,1,0
108093263038132226,-689.309,336.525,-2150,0.233279,0.323715,-0.127272,1,0
108093263021346817,413.508,-79.6649,-2550,0.147131,0.0476002,-0.00168001,-1,0
108093263021350914,413.508,-79.6649,-2550,-0.347864,-0.126704,0.116164,1,0
108093263021359106,413.508,-79.6649,-2550,0.133018,0.0834082,-0.0196023,1,0
108093331740823553,254.361,22.912,-1021.57,0.00747741,-0.120838,-0.191488,1,0
108093744057683969,18.9878,-0.680356,-391.874,0.0124245,-0.76425,-2.58771,1,10
108093744057688066,18.9878,-0.680356,-391.874,0.109765,0.00263782,-1.57548,1,0
108094362532974593,-61.0764,-43.4665,131.659,-0.0861188,0.156701,0.163464,1,7
108094362532978690,-61.0764,-43.4665,131.659,0.0771276,-0.195904,0.135396,1,7
108094362532982786,-61.0764,-43.4665,131.659,-0.0335262,-0.124906,-0.0917543,-1,0
108094499971928065,-95.8082,-411.176,1800,0.166373,0.115978,0.251858,1,2
108094568691404801,133.981,-148.489,1132.86,-0.325288,0.0147649,0.114289,1,0
108094568691408898,133.981,-148.489,1132.86,0.102987,-0.0865836,-0.12799,1,0
108094637410881537,-128.786,153.017,2071.05,0.0293363,-0.402197,2.24093,1,0
108094637410885634,-128.786,153.017,2071.05,-0.193016,0.473028,0.882228,-1,3
108094637410889730,-128.786,153.017,2071.05,0.16484,0.255908,0.862155,1,2
108094981008265217,406.039,-292.003,461.828,-0.0762732,0.180353,-0.0903366,-1,1
108094981008269314,406.039,-292.003,461.828,0.268259,-0.0477929,0.303658,1,2
108094981008273410,406.039,-292.003,461.828,-0.161959,-0.178218,-0.209338,1,1
108095393325125633,-33.906,-14.6849,-570.569,0.252766,0.00403149,-0.177083,1,5
108095599483555841,0.416015,74.9633,-466.089,-0.46307,0.120706,-0.0928688,-1,7
108095599483559938,0.416015,74.9633,-466.089,0.140163,-0.066434,0.0279327,-1,1
108095805641986049,-35.5087,-0.424586,-12.5134,0.318519,-0.0475024,-0.0466973,1,14
108095805641990146,-35.5087,-0.424586,-12.5134,-0.191275,0.0804929,0.261918,1,10
108096492819972096,-0.00683905,-0.00559045,7.25861,-0.136077,-0.113274,2.11121,1,11
108096561539448832,-0.00683905,-0.00559045,7.25861,-0.660624,-0.613191,16.7197,-1,14
108098004648460288,0.0058779,-0.00172031,6.90794,0.15202,0.317278,0.588616,1,9
108098073367937024,0.0058779,-0.00172031,6.90794,0.161853,0.226745,0.205927,-1,9
108098279526367232,0.0058779,-0.00172031,6.90794,0.721822,0.455563,-0.19539,1,13
108098348245843968,0.0058779,-0.00172031,6.90794,0.789014,0.0105199,-0.244081,-1,12
108098073384718337,-772.287,438.576,1181.87,0.0918646,0.0854477,0.0133132,1,0
108098073384722434,-772.287,438.576,1181.87,-0.0338654,0.239583,0.245412,1,0
108098073384726530,-772.287,438.576,1181.87,-0.0799555,-0.204786,-0.0946446,-1,0
108099104160088064,0.0058779,-0.00172031,6.90794,-0.221658,0.147091,0.0360606,1,10
108099172879564800,0.0058779,-0.00172031,6.90794,-0.282371,-0.227904,0.187325,-1,8
108099379037995008,11.3863,34.6611,18.2155,0.155709,0.59236,0.283989,-1,10
108099447757471744,11.3863,34.6611,18.2155,0.0691077,0.0923959,-0.0606111,1,0
108099653915901952,0.0058779,-0.00172031,6.90794,0.369719,0.0533527,1.98944,1,10
108100615988576256,-64.2328,-14.373,6.00739,-0.817903,-0.22622,-0.0812478,1,10
108100684708052992,-64.2328,-14.373,6.00739,-0.256801,-0.0142089,0.0661817,-1,7
108101646780727296,0.0058779,-0.00172031,6.90794,-0.314269,0.107133,0.115453,1,15
108101715500204032,0.0058779,-0.00172031,6.90794,0.138113,0.0340737,-0.169764,-1,0
108101921658634240,-77.7103,-50.587,-2081.32,-2.32007,-1.42337,-62.5865,1,0
108102265256017920,0.0058779,-0.00172031,6.90794,-0.0932725,0.215213,-0.362738,1,12
108102333975494656,0.0058779,-0.00172031,6.90794,-0.18341,0.118527,-0.604441,-1,8
108102402694971392,0.0058779,-0.00172031,6.90794,0.0305609,0.520804,-1.9341,1,14
108102471414448128,0.0058779,-0.00172031,6.90794,0.223785,0.180676,-1.8017,-1,12
108102746292355072,0.0058779,-0.00172031,6.90794,-0.929303,0.352116,-0.785114,1,12
108102815011831808,0.0058779,-0.00172031,6.90794,-0.245968,-0.0241177,-0.0812643,-1,9
108103777084506112,-2.84472,-9.65725,356.125,-0.2001,-0.0485135,4.77389,-1,0
108103777101287425,-27.8489,-16.8286,960,0.171282,-0.0928251,-0.0128287,1,6
108103777101291522,-27.8489,-16.8286,960,-0.0504744,0.0911485,0.0331018,1,0
108105082754564096,3.36463,-2.73661,-27.8608,0.337974,-0.305228,-3.53825,1,13
108108656167354368,-113.688,-33.8825,124.675,-2.14389,-0.555493,2.28076,-1,6
108108724886831104,-113.688,-33.8825,124.675,-0.37176,-0.194173,0.325023,1,2
108108724903612417,-649.564,-82.0013,556.079,0.0794996,-0.187018,0.0362547,1,1
108108724903616514,-649.564,-82.0013,556.079,0.0451661,0.0910521,0.140153,-1,0
108108724903620610,-649.564,-82.0013,556.079,-0.327797,0.0499723,-0.212658,1,1
112590403001122816,-0.0107546,-0.0099966,2.12095,0.0917614,-0.0952537,-2.01697,-1,0
112590815317983232,-0.0107546,-0.0099966,2.12095,0.211958,0.459838,-2.19808,1,9
112591090195890176,-0.0107546,-0.0099966,2.12095,0.218356,-0.0222388,-2.79212,-1,10
112591158915366912,-0.0107546,-0.0099966,2.12095,0.377959,0.267044,-1.11179,1,8
112591708671180800,-0.0107546,-0.0099966,2.12095,-0.0989578,-0.412688,-3.44567,-1,12
112591777390657536,-0.0107546,-0.0099966,2.12095,0.669058,0.154891,-1.03484,1,4
112591846110134272,-0.0107546,-0.0099966,2.12095,0.2014,0.0586225,1.04372,1,12
112592052268564480,-0.0107546,-0.0099966,2.12095,0.540935,0.322862,-0.765838,1,10
112592120988041216,-0.0107546,-0.0099966,2.12095,0.107798,-0.0946003,0.00149272,1,0
112592189707517952,-0.0107546,-0.0099966,2.12095,0.712968,-1.68571,-2.77703,1,11
112592258426994688,-0.0107546,-0.0099966,2.12095,0.0610575,-0.194503,-0.637211,-1,12
112592327146471424,-0.0107546,-0.0099966,2.12095,0.462913,-0.756854,-2.3411,1,5
112592395865948160,-0.0107546,-0.0099966,2.12095,-0.171124,0.082397,0.0187959,-1,10
112592464585424896,-0.0107546,-0.0099966,2.12095,0.0463778,-0.854109,-5.07545,1,15
112592945621762048,-0.0107546,-0.0099966,2.12095,-0.677939,1.46454,-4.78743,1,11
112593014341238784,-0.0107546,-0.0099966,2.12095,-1.32168,1.08579,-3.37861,-1,12
112593083060715520,-0.0107546,-0.0099966,2.12095,-0.949025,1.41397,-2.70762,1,10
112593151780192256,-0.0107546,-0.0099966,2.12095,0.275014,0.198238,-0.843029,-1,13
112593220499668992,-0.0107546,-0.0099966,2.12095,-0.0718334,-0.0722459,2.18456,-1,0
112593289219145728,-0.0107546,-0.0099966,2.12095,-0.725219,-0.190515,1.80268,1,12
112593907694436352,-0.0107546,-0.0099966,2.12095,0.201792,-0.212572,1.59993,1,11
112593976413913088,-0.0107546,-0.0099966,2.12095,2.47935,-0.820578,4.58237,1,9
112594182572343296,-0.0107546,-0.0099966,2.12095,0.347279,0.0229717,-8.09478,1,11
112594251291820032,-0.0107546,-0.0099966,2.12095,0.228638,0.386981,2.3978,-1,12
112594320011296768,-0.0107546,-0.0099966,2.12095,-0.292927,0.21911,1.74186,1,11
112594388730773504,-0.0107546,-0.0099966,2.12095,-0.0458948,0.171859,-2.94085,1,13
112594594889203712,-0.0107546,-0.0099966,2.12095,-0.0298503,-0.237073,-0.513235,-1,12
112594801047633920,-0.0107546,-0.0099966,2.12095,0.0691918,-0.131417,-3.47326,-1,0
112594869767110656,-0.0107546,-0.0099966,2.12095,-0.214185,-0.268885,-3.99117,-1,11
112595350803447808,-0.0107546,-0.0099966,2.12095,-0.0726289,-0.666254,-14.8077,1,13
112595419522924544,-0.0107546,-0.0099966,2.12095,-0.0201817,0.436086,-8.54711,-1,14
112595900559261696,-0.0107546,-0.0099966,2.12095,0.170059,-0.213693,2.88499,1,9
112596312876122112,-0.0107546,-0.0099966,2.12095,-0.360903,-1.19787,0.048906,-1,10
112596381595598848,-0.0107546,-0.0099966,2.12095,0.786666,-1.31555,-1.98528,-1,9
112596725192982528,-0.0107546,-0.0099966,2.12095,-0.230864,0.386863,-3.63862,1,13
112596793912459264,-0.0107546,-0.0099966,2.12095,0.277695,-0.0804779,-5.38694,-1,12
112596862631936000,-0.0107546,-0.0099966,2.12095,0.0536218,0.195981,-0.755844,-1,10
112596931351412736,-0.0107546,-0.0099966,2.12095,-0.709092,0.881552,-1.15963,1,9
112597068790366208,-0.0107546,-0.0099966,2.12095,-0.323937,0.478435,13.0009,-1,0
112597962143563776,-0.0107546,-0.0099966,2.12095,0.17002,0.400894,1.77828,-1,9
112591777407438849,253.782,28.6207,-382.984,-0.277229,-0.16681,-0.0184069,1,7
112592327163252737,148.381,-322.592,-940.73,-0.108529,-0.0993308,0.313696,1,0
112597068807147521,-17.7418,25.2833,698,0.120931,-0.147032,0.0664997,1,4
112597962160345089,40.7033,509.737,2151.5,-0.294382,-0.189489,-0.190803,1,0
112598511899377664,22.3388,24.5657,141.288,0.345559,0.435727,2.49987,-1,6
112598580618854400,22.3388,24.5657,141.288,0.176263,0.138071,0.749433,1,8
112598511916158977,193.19,345.334,1800,0.452413,0.0804665,0.177767,1,0
112598511916163074,193.19,345.334,1800,-0.100565,-0.0103736,-0.0600145,1,0
112598718057807872,-72.2963,-122.329,78.3465,-0.410075,-0.457914,0.259279,-1,7
112598924216238080,-0.0107546,-0.0099966,2.12095,0.281854,-0.814377,1.10215,1,2
112598992935714816,-0.0107546,-0.0099966,2.12095,0.154302,-0.728211,1.64872,-1,15
112598924233019393,52.3172,-193.036,258.833,0.0355211,0.130839,-0.125551,1,0
112599199094145024,-0.0107546,-0.0099966,2.12095,-0.0678414,0.151205,-0.751812,-1,7
112599267813621760,-0.0107546,-0.0099966,2.12095,-0.244755,-0.0296289,-0.430088,1,10
112600917081063424,-0.0107546,-0.0099966,2.12095,-0.108688,-0.129502,0.035075,1,7
112601329397923840,-0.0908678,0.00027855,5.8284,-0.0566215,0.179282,0.540666,-1,8
112601466836877312,-0.0107546,-0.0099966,2.12095,-0.138088,0.239061,1.34476,-1,13
112602016592691200,-0.0107546,-0.0099966,2.12095,-0.0685259,-0.652522,-0.890649,1,5
112602085312167936,-0.0107546,-0.0099966,2.12095,-0.114453,-0.00576466,-0.108206,-1,0
112602016609472513,-163.35,-467.12,-680.058,-0.40994,-0.0130898,0.0113058,1,5
112602016609476610,-163.35,-467.12,-680.058,-0.249942,-0.599199,-0.652241,1,4
112602428909551616,-0.0107546,-0.0099966,2.12095,-0.1039,-0.226164,-2.15812,1,0
112602497629028352,-0.0107546,-0.0099966,2.12095,-0.0354935,-0.192255,-1.2559,-1,11
112602428943110145,92.4423,238.073,-237.009,0.118661,-0.0226792,0.0528989,1,0
112602428926332929,-14.2332,-28.0405,-270.633,0.0229656,0.282962,0.036461,1,3
112602428926337026,-14.2332,-28.0405,-270.633,0.0923768,0.0448112,-0.0483392,-1,0
112602978665365504,-0.0107546,-0.0099966,2.12095,-0.144378,0.216124,-0.137959,1,10
112603390982225920,-0.0107546,-0.0099966,2.12095,0.0131612,0.204269,0.677768,1,8
112603459701702656,-0.0107546,-0.0099966,2.12095,0.256601,0.283519,0.276725,-1,11
112603528421179392,-0.914919,0.370665,6.05558,-0.812371,0.295088,3.25791,1,12
112603665860132864,-0.0107546,-0.0099966,2.12095,-0.111844,-0.167482,3.96179,1,10
112603734579609600,-0.0107546,-0.0099966,2.12095,-0.154632,-0.0491512,1.84136,-1,12
112605864883388416,0.101815,0.114039,-10.8682,0.133538,0.205188,-3.18263,1,10
112605933602865152,0.101815,0.114039,-10.8682,-0.0720061,-0.137389,-3.91739,-1,12
112607720309260288,-99.842,-191.905,161.988,-0.244838,-0.582132,0.54768,1,6
112607789028737024,-99.842,-191.905,161.988,-0.135078,-0.202965,0.0779008,-1,5
112608476223504384,-0.0107546,-0.0099966,2.12095,0.0580365,-0.143861,-0.425158,-1,10
112608957259841536,251.235,202.187,358.541,0.44329,0.247108,0.55543,1,4
112609025979318272,251.235,202.187,358.541,0.0620701,0.159594,0.161479,-1,1
117093659031109632,0.00600554,0.00304646,-9.7354,0.231989,-0.153885,-0.574862,-1,11
117093727750586368,0.00600554,0.00304646,-9.7354,-0.539578,0.522319,0.789327,-1,12
117093796470063104,0.00600554,0.00304646,-9.7354,-0.192645,-0.539474,1.45818,1,14
117093865189539840,0.00600554,0.00304646,-9.7354,-0.0151058,0.268614,2.40843,1,15
117094140067446784,0.00600554,0.00304646,-9.7354,-1.32311,2.42068,37.3797,-1,10
117094208786923520,0.00600554,0.00304646,-9.7354,-0.113102,0.293864,2.36567,1,12
117094277506400256,0.00600554,0.00304646,-9.7354,-0.190826,1.37193,22.3431,-1,14
117094346225876992,0.00600554,0.00304646,-9.7354,0.433812,0.507013,11.1117,1,12
117094689823260672,0.00600554,0.00304646,-9.7354,-0.612228,0.0682476,-0.887453,-1,11
117094758542737408,0.00600554,0.00304646,-9.7354,1.51262,-1.60656,31.4158,-1,12
117094827262214144,0.00600554,0.00304646,-9.7354,-0.0131288,0.214745,-1.22839,1,14
117094895981690880,0.00600554,0.00304646,-9.7354,0.285949,-0.405206,-0.712144,-1,5
117094964701167616,0.00600554,0.00304646,-9.7354,-0.285979,0.0865089,-1.62467,1,0
117095033420644352,0.00600554,0.00304646,-9.7354,0.173222,-0.455071,-5.47866,-1,11
117095170859597824,0.00600554,0.00304646,-9.7354,-0.13956,0.479095,8.82633,-1,13
117095239579074560,0.00600554,0.00304646,-9.7354,0.120338,-0.0413037,2.33776,1,0
117095308298551296,0.00600554,0.00304646,-9.7354,-1.25054,0.360123,28.3967,-1,12
117095445737504768,0.00600554,0.00304646,-9.7354,-0.514994,-0.677682,15.8102,1,0
117095514456981504,0.00600554,0.00304646,-9.7354,-0.802958,0.0312465,0.640324,-1,13
117095583176458240,0.00600554,0.00304646,-9.7354,1.77416,0.909188,3.28946,1,9
117095651895934976,0.00600554,0.00304646,-9.7354,0.767002,0.850793,1.08793,-1,14
117095720615411712,0.00600554,0.00304646,-9.7354,-0.248216,0.224257,-0.191974,-1,9
117095789334888448,0.00600554,0.00304646,-9.7354,0.0815099,-0.246554,-0.0504097,1,11
117095858054365184,0.00600554,0.00304646,-9.7354,0.17852,-0.00954019,-0.651174,-1,12
117095926773841920,0.00600554,0.00304646,-9.7354,-0.973295,0.127169,-0.42217,1,9
117095995493318656,0.00600554,0.00304646,-9.7354,-0.0566105,0.991275,-0.121037,1,11
117096132932272128,0.00600554,0.00304646,-9.7354,-0.239546,-0.138839,-1.56299,-1,14
117096201651748864,0.00600554,0.00304646,-9.7354,0.601279,-0.159824,-4.80718,1,12
117096270371225600,0.00600554,0.00304646,-9.7354,0.288589,-0.233398,-6.21539,-1,13
117096339090702336,0.00600554,0.00304646,-9.7354,0.0565258,-0.363678,-2.72898,1,11
117096407810179072,0.00600554,0.00304646,-9.7354,0.271612,-0.0345614,-0.896514,1,7
117096476529655808,0.00600554,0.00304646,-9.7354,0.123434,0.370398,1.95158,1,3
117096613968609280,0.00600554,0.00304646,-9.7354,-0.120783,0.0246914,0.681445,1,0
117096751407562752,0.00600554,0.00304646,-9.7354,0.293311,-0.0696378,-1.93064,1,13
117096957565992960,0.00600554,0.00304646,-9.7354,-0.352669,-0.199121,-4.5443,1,11
117097026285469696,0.00600554,0.00304646,-9.7354,0.445387,-0.408813,-0.945818,1,12
117097095004946432,0.00600554,0.00304646,-9.7354,0.0988767,0.39738,-6.79212,-1,14
117097163724423168,0.00600554,0.00304646,-9.7354,-0.0476947,-0.617311,-0.760709,1,10
117097232443899904,0.00600554,0.00304646,-9.7354,-0.0607437,-0.228942,-0.940801,-1,10
117097301163376640,0.00600554,0.00304646,-9.7354,0.364269,0.128928,0.14078,-1,11
117097369882853376,0.00600554,0.00304646,-9.7354,-0.990618,-0.153297,0.511361,1,11
117097438602330112,0.00600554,0.00304646,-9.7354,-0.446822,0.025869,8.14213,1,13
117097507321806848,0.00600554,0.00304646,-9.7354,-0.570464,0.183274,4.37589,-1,11
117097713480237056,0.00600554,0.00304646,-9.7354,-0.177252,-0.00523632,2.5356,-1,11
117098057077620736,0.00600554,0.00304646,-9.7354,-0.127834,-0.368687,8.22182,1,0
117098125797097472,0.00600554,0.00304646,-9.7354,0.896336,0.118256,10.5821,1,11
117098606833434624,0.00600554,0.00304646,-9.7354,0.619125,0.660609,1.67899,1,12
117098675552911360,0.00600554,0.00304646,-9.7354,-0.553555,-0.778254,3.17547,-1,11
117099087869771776,0.00600554,0.00304646,-9.7354,0.133249,0.656012,-1.16931,1,11
117099775064539136,0.00600554,0.00304646,-9.7354,0.193395,1.03583,24.9569,1,11
117099981222969344,0.00600554,0.00304646,-9.7354,-0.138607,0.36721,1.56309,1,10
117100049942446080,0.00600554,0.00304646,-9.7354,0.447347,-0.0671121,4.15139,-1,13
117100324820353024,0.00600554,0.00304646,-9.7354,-0.104352,-0.0322796,-0.0760664,1,0
117100393539829760,0.00600554,0.00304646,-9.7354,-0.210439,-1.21377,-0.733969,-1,11
117100462259306496,0.00600554,0.00304646,-9.7354,-0.165534,-0.42455,0.615979,1,9
117100530978783232,0.00600554,0.00304646,-9.7354,0.410978,-0.379801,0.866529,1,14
117100599698259968,0.00600554,0.00304646,-9.7354,0.29551,-0.00442455,0.235729,-1,12
117100737137213440,0.00600554,0.00304646,-9.7354,-0.628621,0.529009,22.2862,1,13
117100805856690176,0.00600554,0.00304646,-9.7354,0.0891991,-0.457251,11.7933,-1,11
117100943295643648,0.00600554,0.00304646,-9.7354,0.251207,0.125971,0.533688,1,14
117101149454073856,0.00600554,0.00304646,-9.7354,0.253804,0.265119,-0.646066,-1,4
117101218173550592,0.00600554,0.00304646,-9.7354,1.06411,0.217199,-4.94166,1,10
117101355612504064,0.00600554,0.00304646,-9.7354,-0.267618,-0.0124564,-0.858716,-1,5
117101424331980800,0.00600554,0.00304646,-9.7354,-0.350844,0.476135,-0.047951,-1,10
117101493051457536,0.00600554,0.00304646,-9.7354,0.16133,0.193051,0.117815,-1,0
117101767929364480,0.00600554,0.00304646,-9.7354,0.337586,0.176749,6.24024,-1,12
117101836648841216,0.00600554,0.00304646,-9.7354,0.411767,-0.0540362,0.883446,1,5
117101905368317952,0.00600554,0.00304646,-9.7354,-0.397246,0.110079,0.829897,-1,1
117101974087794688,0.00600554,0.00304646,-9.7354,0.165274,0.385135,-0.0864611,1,11
117102042807271424,0.00600554,0.00304646,-9.7354,-0.20168,-0.0636163,-0.411437,-1,13
117102111526748160,0.00600554,0.00304646,-9.7354,-0.412119,-0.0137611,-4.47875,-1,8
117102180246224896,0.00600554,0.00304646,-9.7354,0.263844,0.0795709,-2.39626,1,12
117102248965701632,0.00600554,0.00304646,-9.7354,-0.396366,0.185051,-5.01575,-1,1
117102455124131840,0.00600554,0.00304646,-9.7354,-0.135117,0.102107,-1.56114,-1,11
117102592563085312,0.00600554,0.00304646,-9.7354,-0.127193,-0.110268,-0.302989,1,10
117102661282562048,0.00600554,0.00304646,-9.7354,-0.365895,0.00413278,-1.60076,1,5
117102730002038784,0.00600554,0.00304646,-9.7354,0.413529,0.0655087,-0.165887,-1,12
117102798721515520,0.00600554,0.00304646,-9.7354,0.0369595,0.22935,1.57385,-1,11
117102867440992256,0.00600554,0.00304646,-9.7354,-0.360577,-0.506768,6.05732,-1,12
117103004879945728,0.00600554,0.00304646,-9.7354,-0.26299,-0.170707,1.52919,-1,10
117103417196806144,0.00600554,0.00304646,-9.7354,0.117293,0.100626,1.65627,-1,5
117103829513666560,0.00600554,0.00304646,-9.7354,-0.124719,0.361547,4.86209,1,8
117103966952620032,0.00600554,0.00304646,-9.7354,-0.520756,0.0436185,3.03742,-1,12
117104104391573504,0.00600554,0.00304646,-9.7354,0.349941,0.079155,0.273655,-1,8
117104173111050240,0.00600554,0.00304646,-9.7354,-0.430661,0.00767148,-11.4284,-1,10
117104585427910656,0.00600554,0.00304646,-9.7354,-0.0702153,0.088556,0.0398643,1,0
117104654147387392,0.00600554,0.00304646,-9.7354,0.0370599,-0.177086,0.173093,-1,7
