particle_id,vx,vy,vz,px,py,pz,q,nhits
198162438053429248,-0.00344945,-0.0092953,8.09016,-0.224967,0.042141,-0.00365765,1,8
198162575492382720,-0.00344945,-0.0092953,8.09016,-0.12824,-0.208271,-0.0944868,1,8
198162644211859456,-0.00344945,-0.0092953,8.09016,-0.420496,-0.0788374,0.0570379,-1,11
198162712931336192,-0.00344945,-0.0092953,8.09016,-0.0540674,0.184862,0.154552,-1,10
198162781650812928,-0.00344945,-0.0092953,8.09016,-0.287212,-0.0261589,2.73425,1,13
198162987809243136,-0.00344945,-0.0092953,8.09016,0.678701,-0.0664137,10.4595,-1,11
198163468845580288,-0.00344945,-0.0092953,8.09016,0.364941,0.160907,0.754106,1,12
198163537565057024,-0.00344945,-0.0092953,8.09016,-0.828703,0.655702,0.502227,1,12
198163606284533760,-0.00344945,-0.0092953,8.09016,-0.621197,0.753848,0.505057,-1,12
198163675004010496,-0.00344945,-0.0092953,8.09016,-1.6939,0.5476,0.383082,1,10
198163743723487232,-0.00344945,-0.0092953,8.09016,-0.0756746,0.261359,0.279303,-1,11
198163881162440704,-0.00344945,-0.0092953,8.09016,0.166151,0.189294,0.125462,1,9
198163949881917440,-0.00344945,-0.0092953,8.09016,0.108573,0.313875,0.640907,-1,7
198158864657420289,-49.9253,50.6709,-261.339,0.0746945,0.284937,-0.343924,1,6
198160101608001537,-188.891,-185.821,-16.973,0.308519,-0.236854,-0.0967137,1,1
198160101608005634,-188.891,-185.821,-16.973,-0.264494,-0.0247481,0.219509,-1,4
198160101608009730,-188.891,-185.821,-16.973,-0.133528,0.057622,-0.142126,1,0
198161819594919937,328.9,-566.111,-404.776,0.26652,-0.137565,-0.132083,-1,1
198161819594924034,328.9,-566.111,-404.776,-0.0721135,-0.186324,-0.0902972,1,1
198161819594928130,328.9,-566.111,-404.776,-0.0966202,0.110497,0.0495614,1,0
198163949898698753,-57.9293,491.455,1009.94,-0.119531,0.316292,0.241074,-1,0
198163949898702850,-57.9293,491.455,1009.94,0.094787,-0.165473,-0.164424,1,5
198164293479301120,-0.00344945,-0.0092953,8.09016,0.770636,0.248884,-16.5931,1,11
198164362198777856,-0.00344945,-0.0092953,8.09016,0.904719,0.493508,-18.8633,-1,13
198164705796161536,-0.00344945,-0.0092953,8.09016,0.417972,0.210446,-2.60164,1,14
198164774515638272,-0.00344945,-0.0092953,8.09016,0.565901,0.260638,-4.00808,-1,14
198165255551975424,-0.00344945,-0.0092953,8.09016,0.320074,-0.45049,-0.110007,1,12
198165324271452160,-0.00344945,-0.0092953,8.09016,-0.163722,-0.662561,-0.249914,-1,10
198166011466219520,-0.636012,-2.56635,53.8525,0.0133499,-0.154829,0.953417,1,7
198166423783079936,-0.00344945,-0.0092953,8.09016,0.262882,-0.135666,7.61082,-1,11
198166492502556672,-0.00344945,-0.0092953,8.09016,0.0754019,-0.0696813,-0.155212,1,0
198166561222033408,-0.00344945,-0.0092953,8.09016,-0.311917,-0.374554,-0.37477,-1,9
198166767380463616,-0.00344945,-0.0092953,8.09016,0.109919,0.112575,0.259047,1,5
198166836099940352,-0.00344945,-0.0092953,8.09016,0.181702,-0.377672,1.41471,-1,9
198166836116721665,694.84,-495.888,2950,-0.0124361,-0.140467,-0.0695865,1,0
198167660733661184,-0.00344945,-0.0092953,8.09016,-0.228271,0.361875,1.88041,1,11
198167729453137920,-0.00344945,-0.0092953,8.09016,-0.446915,0.199238,1.60036,-1,10
198167866892091392,-0.00338461,-0.00923405,8.08921,0.0812571,0.0825815,-1.31067,-1,0
198167935611568128,-0.00338461,-0.00923405,8.08921,0.486337,0.484877,-7.78898,1,0
198168004331044864,-10.487,0.893047,-120.483,-0.499737,0.00813838,-3.60486,1,14
198168279208951808,24.2232,-4.89164,22.0058,0.643712,-0.284958,0.454808,1,9
198168347928428544,24.2232,-4.89164,22.0058,2.2245,-0.293067,1.19268,-1,12
198169791037440000,-9.07873,-36.8828,767.935,-0.208018,-0.363414,11.3389,1,10
198169859756916736,-9.07873,-36.8828,767.935,-0.0187712,-0.558045,7.64948,-1,8
198170340793253888,21.66,24.1158,19.2521,0.176542,0.0300149,-0.13487,1,8
198170409512730624,21.66,24.1158,19.2521,-0.0556306,0.104635,0.197168,-1,0
207165720297996288,0.00849207,0.00575891,-3.2571,-0.0144174,0.450145,-11.8538,-1,12
207165789017473024,0.00849207,0.00575891,-3.2571,-0.0542485,-0.176432,-3.33977,1,14
207165857736949760,0.00849207,0.00575891,-3.2571,-0.325831,0.219659,-8.0565,-1,12
207165995175903232,0.00849207,0.00575891,-3.2571,0.279364,0.00266168,-1.45785,1,10
207166132614856704,0.00849207,0.00575891,-3.2571,0.362797,0.458778,-4.28608,-1,12
207167781882298368,23.5019,-25.0367,-652.044,0.0173707,-0.301417,-5.27578,1,11
207167850601775104,23.5019,-25.0367,-652.044,0.298386,-0.0351591,-3.44405,-1,7
211669319925366784,-0.011158,-0.0219638,-3.12883,0.732463,0.493986,3.43063,1,11
211669388644843520,-0.011158,-0.0219638,-3.12883,0.0715397,0.0737265,0.0447771,-1,0
211669457364320256,-0.011158,-0.0219638,-3.12883,0.937268,0.0808664,5.22907,1,11
211669526083796992,-0.011158,-0.0219638,-3.12883,-0.135197,0.317102,0.717203,-1,13
211669594803273728,-0.011158,-0.0219638,-3.12883,-0.13024,-0.167758,0.0168834,1,8
211669663522750464,-0.011158,-0.0219638,-3.12883,0.0532986,-0.12111,-0.54809,1,0
211669732242227200,-0.011158,-0.0219638,-3.12883,2.41667,1.32254,-3.17753,-1,8
211669869681180672,-0.011158,-0.0219638,-3.12883,-0.129088,0.797174,-14.9214,1,13
211669938400657408,-0.011158,-0.0219638,-3.12883,0.283677,0.00746828,-4.86141,1,12
211670075839610880,-0.011158,-0.0219638,-3.12883,0.295347,0.55958,-8.63806,-1,12
211670144559087616,-0.011158,-0.0219638,-3.12883,-0.456801,0.0657255,-8.97484,1,12
211670213278564352,-0.011158,-0.0219638,-3.12883,0.0475306,0.197108,-0.0867589,1,8
211670281998041088,-0.011158,-0.0219638,-3.12883,-0.428468,-0.0973068,0.332651,-1,9
211670488156471296,-0.011158,-0.0219638,-3.12883,0.32479,0.353825,11.4926,-1,11
211670556875948032,-0.011158,-0.0219638,-3.12883,2.95218,-0.143278,0.843209,-1,11
211670625595424768,-0.011158,-0.0219638,-3.12883,-0.351107,0.0893187,0.667518,1,11
211670694314901504,-0.011158,-0.0219638,-3.12883,-0.188331,-0.243226,0.190389,-1,12
211670763034378240,-0.011158,-0.0219638,-3.12883,-1.95061,0.362616,3.63273,1,11
211670831753854976,-0.011158,-0.0219638,-3.12883,-1.10753,-0.111283,1.14465,1,11
211670900473331712,-0.011158,-0.0219638,-3.12883,-0.38821,-0.532994,-0.319528,-1,10
211670969192808448,-0.011158,-0.0219638,-3.12883,0.788606,-1.08588,-3.49806,-1,11
211671037912285184,-0.011158,-0.0219638,-3.12883,-0.211535,0.709991,-2.4978,-1,8
211671106631761920,-0.011158,-0.0219638,-3.12883,-0.345541,-0.917117,-9.21944,1,10
211671656387575808,-0.011158,-0.0219638,-3.12883,-1.84335,0.543245,-20.7294,-1,11
211671725107052544,-0.011158,-0.0219638,-3.12883,-0.289382,-0.0404586,-2.66382,1,12
211671793826529280,-0.011158,-0.0219638,-3.12883,-0.609454,0.0314868,-0.136496,-1,10
211671862546006016,-0.011158,-0.0219638,-3.12883,-0.0962657,-0.0926147,-0.0175957,-1,0
211671931265482752,-0.011158,-0.0219638,-3.12883,-0.532874,-0.41336,15.0305,-1,13
211671999984959488,-0.011158,-0.0219638,-3.12883,-0.431993,-0.362941,7.4773,1,10
211672206143389696,-0.011158,-0.0219638,-3.12883,0.169393,-0.34569,-0.0233127,-1,10
211672274862866432,-0.011158,-0.0219638,-3.12883,-0.387531,0.363579,-2.04092,1,17
211672893338157056,-0.011158,-0.0219638,-3.12883,-0.0645067,-0.486323,-9.02721,-1,13
211673030777110528,-0.011158,-0.0219638,-3.12883,-0.0454358,-0.126545,-0.781865,-1,0
211673099496587264,-0.011158,-0.0219638,-3.12883,-0.348298,0.26006,-0.898958,1,14
211673168216064000,-0.011158,-0.0219638,-3.12883,0.8899,-0.712685,0.471514,-1,9
211673236935540736,-0.011158,-0.0219638,-3.12883,-0.312481,-0.344065,0.352099,1,1
211673305655017472,-0.011158,-0.0219638,-3.12883,0.000222446,-0.858756,1.74326,1,11
211673374374494208,-0.011158,-0.0219638,-3.12883,-0.0112942,-0.35969,0.627619,-1,12
211673443093970944,-0.011158,-0.0219638,-3.12883,0.648505,-0.579271,11.7011,1,10
211673511813447680,-0.011158,-0.0219638,-3.12883,1.36915,1.16082,21.3565,-1,11
211673717971877888,-0.011158,-0.0219638,-3.12883,-0.676085,0.422019,8.79184,1,8
211673786691354624,-0.011158,-0.0219638,-3.12883,0.506272,0.150076,0.35542,-1,10
211674061569261568,-0.011158,-0.0219638,-3.12883,0.116397,-0.371898,-1.89051,-1,10
211674130288738304,-0.011158,-0.0219638,-3.12883,-0.28957,0.12986,-2.2388,1,12
211674199008215040,-0.011158,-0.0219638,-3.12883,0.136285,-0.231299,-0.244047,-1,9
211674267727691776,-0.011158,-0.0219638,-3.12883,-0.583353,-0.67328,12.3449,1,10
211674405166645248,-0.011158,-0.0219638,-3.12883,0.0999206,0.262184,1.95239,1,1
211674611325075456,-0.011158,-0.0219638,-3.12883,0.031577,0.129014,0.220573,-1,0
211674748764028928,-0.011158,-0.0219638,-3.12883,0.119019,-0.242133,0.166834,1,13
211674954922459136,-0.011158,-0.0219638,-3.12883,0.481782,0.0653387,0.0783821,1,12
211675092361412608,-0.011158,-0.0219638,-3.12883,-1.93076,1.42007,2.55553,-1,9
211675161080889344,-0.011158,-0.0219638,-3.12883,-0.42078,0.81761,1.35528,-1,11
211675229800366080,-0.011158,-0.0219638,-3.12883,-0.964554,0.203613,1.53873,1,12
211675298519842816,-0.011158,-0.0219638,-3.12883,-0.559856,0.360953,1.9284,-1,0
211675367239319552,-0.011158,-0.0219638,-3.12883,-0.154359,-0.111139,-0.031335,1,10
211675435958796288,-0.011158,-0.0219638,-3.12883,-0.576757,-0.170126,0.462271,1,11
211675573397749760,-0.011158,-0.0219638,-3.12883,0.291457,0.57181,-7.45298,-1,7
211675642117226496,-0.011158,-0.0219638,-3.12883,-0.211455,0.378167,-7.11922,1,13
211675985714610176,-0.011158,-0.0219638,-3.12883,-0.277519,0.191244,-0.798549,1,4
211676054434086912,-0.011158,-0.0219638,-3.12883,-0.418772,0.811604,-7.91644,-1,0
211676123153563648,-0.011158,-0.0219638,-3.12883,-0.248049,0.450669,-0.499266,1,10
211676191873040384,-0.011158,-0.0219638,-3.12883,-0.448752,-0.361423,-0.0346359,1,9
211676260592517120,-0.011158,-0.0219638,-3.12883,-0.331155,0.596739,0.415031,1,10
211676329311993856,-0.011158,-0.0219638,-3.12883,-0.765205,0.710111,0.389011,-1,11
211676398031470592,-0.011158,-0.0219638,-3.12883,0.311152,-0.281715,3.29609,1,0
211676535470424064,-0.011158,-0.0219638,-3.12883,0.259102,-0.357028,0.959798,1,12
211676672909377536,-0.011158,-0.0219638,-3.12883,0.436509,-0.261457,0.637278,1,12
211676741628854272,-0.011158,-0.0219638,-3.12883,0.38444,0.384982,1.62633,-1,11
211676810348331008,-0.011158,-0.0219638,-3.12883,0.32232,-0.0520414,1.20899,1,11
211676879067807744,-0.011158,-0.0219638,-3.12883,0.00884191,0.514384,1.05288,-1,12
211676947787284480,-0.011158,-0.0219638,-3.12883,0.0793417,-0.153478,0.533203,-1,9
211677016506761216,-0.011158,-0.0219638,-3.12883,-0.0478946,-0.267692,-0.0665559,1,15
211677085226237952,-0.011158,-0.0219638,-3.12883,0.333593,0.020602,0.176845,-1,9
211677497543098368,-0.011158,-0.0219638,-3.12883,0.950995,-0.338815,-25.5434,1,12
211677634982051840,-0.011158,-0.0219638,-3.12883,-0.171818,0.271776,-2.10956,1,9
211677772421005312,-0.011158,-0.0219638,-3.12883,-0.151926,0.186851,-0.000155975,-1,8
211677841140482048,-0.011158,-0.0219638,-3.12883,-0.903195,-0.0446855,-0.785009,1,11
211677978579435520,-0.011158,-0.0219638,-3.12883,0.828629,-0.345402,0.746084,-1,11
211678047298912256,-0.011158,-0.0219638,-3.12883,0.252063,-1.46127,2.19157,1,10
211678116018388992,-0.011158,-0.0219638,-3.12883,-0.211615,-0.802103,0.602254,-1,12
211678184737865728,-0.011158,-0.0219638,-3.12883,0.419043,0.0177659,1.31112,1,12
211678253457342464,-0.011158,-0.0219638,-3.12883,-0.0818046,-0.193288,1.13185,-1,13
211678322176819200,-0.011158,-0.0219638,-3.12883,1.03719,-1.40614,34.9,1,12
211673236952322049,-24.4427,-25.7604,23.7548,0.0665805,-0.0863139,0.541887,1,0
211673236952326146,-24.4427,-25.7604,23.7548,-0.286814,-0.195344,-0.172741,1,12
211673236952330242,-24.4427,-25.7604,23.7548,-0.125431,-0.0695017,-0.10883,1,0
211674199024996353,789.322,201.297,-1001.14,-0.044832,0.0910646,0.00554408,1,0
211674405183426561,13.8524,32.698,243.87,0.552286,0.271421,0.200364,-1,11
211674405183430658,13.8524,32.698,243.87,-0.355377,-0.171667,0.556589,-1,7
211674405183434754,13.8524,32.698,243.87,0.195505,0.0851338,0.634816,1,7
211674748780810241,-748.531,57.1816,1214.5,0.159205,-0.0551782,-0.134993,1,2
211674748780814338,-748.531,57.1816,1214.5,0.11764,-0.148607,-0.0857859,1,1
211675298536624129,-30.1771,18.7186,99.7525,-0.239102,0.0754544,0.0160433,1,8
211675298536628226,-30.1771,18.7186,99.7525,0.447983,-0.107527,0.0128806,1,6
211675573414531073,45.7742,102.069,-1300,-0.0934987,0.238738,0.0552214,-1,0
211675573414535170,45.7742,102.069,-1300,0.089953,-0.334999,0.21628,1,6
211675985731391489,-142.406,140.43,-481.554,-0.570324,0.377028,-0.227054,1,6
211675985731395586,-142.406,140.43,-481.554,0.222368,-0.0651241,-0.0450775,-1,8
211676054450868225,-31.2552,57.5564,-570.569,0.29767,-0.0257108,-0.0960629,1,6
211676398048251905,23.2659,-22.0373,248.599,0.160612,0.139137,-0.100786,-1,6
211676398048256002,23.2659,-22.0373,248.599,0.075993,0.11876,-0.0428565,-1,0
211677634998833153,-75.3918,185.246,-1334.76,-0.105823,0.0757121,0.196275,-1,0
211677634998837250,-75.3918,185.246,-1334.76,0.203671,0.128338,-0.306583,1,1
211677634998841346,-75.3918,185.246,-1334.76,-0.0699465,-0.0789508,0.054904,1,0
211679078091063296,-0.011158,-0.0219638,-3.12883,0.10767,-0.245643,0.737338,1,12
211679146810540032,-0.011158,-0.0219638,-3.12883,-0.294241,-0.133045,0.91367,-1,11
211679352968970240,-0.011158,-0.0219638,-3.12883,-0.237481,-0.138985,-1.9155,1,10
211679421688446976,-0.011158,-0.0219638,-3.12883,-0.140348,-0.124584,-1.15618,-1,12
211679627846877184,-0.011158,-0.0219638,-3.12883,0.1515,0.373626,-0.600273,1,13
211679696566353920,-0.011158,-0.0219638,-3.12883,-0.130915,0.10552,-0.254732,-1,8
211679902724784128,-0.011158,-0.0219638,-3.12883,0.249004,-0.0950044,-0.149282,1,13
211679971444260864,-0.011158,-0.0219638,-3.12883,0.512057,0.0171751,-0.228136,-1,11
211681002236411904,-0.011158,-0.0219638,-3.12883,-1.05613,-0.486974,1.60281,1,10
211681070955888640,-0.011158,-0.0219638,-3.12883,-0.667095,-0.252561,0.950167,-1,12
211682033028562944,-0.011158,-0.0219638,-3.12883,0.0585097,-0.22037,0.390883,1,8
211682101748039680,-0.011158,-0.0219638,-3.12883,0.240278,0.0420409,1.26275,-1,11
211682788942807040,-0.011158,-0.0219638,-3.12883,-0.24751,0.019618,6.76944,-1,9
211683132540190720,-0.011158,-0.0219638,-3.12883,-0.269535,-0.0493039,0.0413402,1,10
211683201259667456,-0.011158,-0.0219638,-3.12883,-0.104827,-0.182677,-0.300043,-1,8
211683338698620928,28.0908,36.5119,-36.684,0.384792,0.282539,-0.230251,1,11
211683476137574400,0.00426614,1.24515,-214.299,-0.18028,-0.0325534,-1.37898,-1,15
211684713088155648,-0.011158,-0.0219638,-3.12883,-0.387313,-0.0151718,-0.10961,-1,10
211685262843969536,-0.011158,-0.0219638,-3.12883,0.0642445,-0.230623,3.3613,1,13
211685331563446272,-0.011158,-0.0219638,-3.12883,0.182499,-0.274966,2.29497,-1,9
211685537721876480,10.3996,-14.0827,123.317,0.137678,-0.117116,2.12463,1,8
211685606441353216,10.3996,-14.0827,123.317,0.0697139,-0.162988,0.394287,-1,7
211685812599783424,10.6492,21.8627,-8.40449,0.359544,1.06486,-0.105763,1,13
211685881319260160,10.6492,21.8627,-8.40449,0.387,0.467718,-0.263692,-1,14
211686156197167104,-93.5744,105.499,-612.799,0.00844174,0.142197,-1.12507,1,0
211686224916643840,-93.5744,105.499,-612.799,-0.536674,0.453544,-2.31695,-1,8
211687805464608768,232.849,184.96,-26.6196,0.46364,0.347132,0.0447764,1,5
211687874184085504,232.849,184.96,-26.6196,0.111353,0.109638,-0.102781,-1,0
211690004487864320,3.6361,-33.3132,326.626,0.162213,-0.137459,0.855361,1,9
211690073207341056,3.6361,-33.3132,326.626,-0.122354,-0.226365,2.74838,-1,11
211690279365771264,-11.126,6.51864,148.691,-0.342557,0.387524,7.18597,1,10
211690348085248000,-11.126,6.51864,148.691,-0.989873,0.39655,11.0139,-1,0
211690348102029313,-49.2285,21.2354,570.569,0.0445615,0.188618,0.0749296,-1,5
211692272230596608,-0.011152,-0.021975,-3.12873,0.0587473,-0.145549,0.999231,-1,1
216173263150120960,0.00887954,0.011339,-4.22383,0.24205,0.168747,3.10833,1,7
220676450460631040,0.0168476,-0.0228987,1.03706,-0.295612,-0.00588278,0.32263,-1,11
220676519180107776,0.0168476,-0.0228987,1.03706,-0.452119,0.133293,2.01515,1,11
220676587899584512,0.0168476,-0.0228987,1.03706,0.150437,-0.498879,2.41366,-1,12
220676931496968192,0.0168476,-0.0228987,1.03706,-0.307914,0.387978,-5.32222,-1,8
220677000216444928,0.0168476,-0.0228987,1.03706,-0.240102,0.202911,-0.491739,1,8
220677137655398400,0.0168476,-0.0228987,1.03706,0.613618,0.149549,0.328332,1,12
220677206374875136,0.0168476,-0.0228987,1.03706,0.896429,-0.0749351,2.20976,1,12
220677275094351872,0.0168476,-0.0228987,1.03706,0.210555,-0.0114033,0.110713,-1,8
220677343813828608,0.0168476,-0.0228987,1.03706,-0.115024,0.113622,-0.313467,1,10
220677412533305344,0.0168476,-0.0228987,1.03706,-0.068539,0.311323,-1.05636,-1,8
220677549972258816,0.0168476,-0.0228987,1.03706,-0.0385733,0.283324,-1.84226,1,14
220677618691735552,0.0168476,-0.0228987,1.03706,-0.102741,0.458438,-3.0115,1,14
220677687411212288,0.0168476,-0.0228987,1.03706,-0.0933174,-0.726234,-11.3292,-1,11
220677756130689024,0.0168476,-0.0228987,1.03706,-0.0587021,0.451802,-4.90891,1,7
220677824850165760,0.0168476,-0.0228987,1.03706,0.282704,-0.525467,-7.56119,-1,8
220677893569642496,0.0168476,-0.0228987,1.03706,-1.31889,0.283429,-31.0765,1,0
220678237167026176,0.0168476,-0.0228987,1.03706,-0.0563826,-0.536049,-0.149521,1,10
220678718203363328,0.0168476,-0.0228987,1.03706,0.376122,0.0660746,-4.96434,1,0
220678786922840064,0.0168476,-0.0228987,1.03706,-0.0181807,0.621853,-6.10965,-1,12
220678855642316800,0.0168476,-0.0228987,1.03706,-0.0651713,0.350815,0.68857,-1,11
220678924361793536,0.0168476,-0.0228987,1.03706,0.0875592,0.424905,0.716789,-1,8
220678993081270272,0.0168476,-0.0228987,1.03706,0.728708,-0.0117999,2.35486,1,11
220679061800747008,0.0168476,-0.0228987,1.03706,0.0883384,0.402987,0.625321,-1,10
220679130520223744,0.0168476,-0.0228987,1.03706,-0.596049,0.328179,0.0802696,1,13
220679336678653952,0.0168476,-0.0228987,1.03706,0.095049,-0.0435425,-0.453256,-1,0
220679405398130688,0.0168476,-0.0228987,1.03706,0.0800209,0.152041,4.24381,-1,0
220679542837084160,0.0168476,-0.0228987,1.03706,-0.241368,-0.767229,-18.7217,-1,9
220676519196889089,-550.585,415.6,2950,0.10087,-0.15793,0.266733,1,0
220676519196893186,-550.585,415.6,2950,-0.133746,0.0288604,-0.235428,1,0
220677824866947073,133.337,-194.758,-2950,-0.126672,0.0322418,0.0417103,1,0
220677824866951170,133.337,-194.758,-2950,0.400238,-0.244008,-0.0905913,1,0
220677824866955266,133.337,-194.758,-2950,-0.192043,0.0919802,0.0864132,1,0
220677893586423809,-29.5871,6.54727,-697.5,0.287621,-0.269767,-0.146366,-1,4
220677893586427906,-29.5871,6.54727,-697.5,-0.0618482,0.265516,0.079095,1,6
220678718220144641,35.14,5.12117,-460.433,-0.213796,0.0791677,0.0844617,1,6
220678718220148738,35.14,5.12117,-460.433,-0.0996183,-0.140965,0.145979,-1,3
220678924378574849,-200.696,664.321,1220,0.0138931,0.287819,-0.0172342,1,0
220678924378578946,-200.696,664.321,1220,-0.0582424,-0.237839,-0.174725,-1,3
220679405414912001,13.848,29.8958,817.5,0.0841335,-0.0712648,-0.0514877,1,0
220679405414916098,13.848,29.8958,817.5,0.108454,-0.0256283,-0.0209552,-1,0
220681123385049088,0.0168476,-0.0228987,1.03706,-0.618058,0.36493,0.390281,1,13
220681535701909504,0.0168476,-0.0228987,1.03706,0.0921186,0.570369,-1.12448,1,10
220681604421386240,0.0168476,-0.0228987,1.03706,0.00943186,0.315403,-1.10627,-1,2
220681604454944769,116.238,92.2181,-570.57,-0.151855,0.0641732,-0.060811,1,6
220681604454948866,116.238,92.2181,-570.57,-0.0868882,-0.0792223,0.124279,-1,0
220681604454952962,116.238,92.2181,-570.57,-0.166869,-0.0515931,-0.0781895,1,4
220681604438167553,-2.98472,74.905,-262.128,0.143534,0.0570813,-0.38929,1,0
220681604438179842,-2.98472,74.905,-262.128,-0.0773011,-0.0659222,0.154555,1,0
220681604438183938,-2.98472,74.905,-262.128,0.0395973,-0.105036,0.149693,1,0
225180050088001536,-0.0208343,0.00295345,-9.08316,-0.144483,-0.452606,4.0057,1,10
225180187526955008,-0.0208343,0.00295345,-9.08316,-0.202794,-0.136598,-1.65055,1,10
225180256246431744,-0.0208343,0.00295345,-9.08316,0.123647,-0.0868647,-3.80199,-1,12
225180668563292160,-0.0208343,0.00295345,-9.08316,0.0348535,0.274564,6.90559,-1,12
225180737282768896,-0.0208343,0.00295345,-9.08316,-0.589759,0.018358,7.24909,1,9
225180806002245632,-0.0208343,0.00295345,-9.08316,-0.645267,0.0349551,0.377665,-1,10
225180874721722368,-0.0208343,0.00295345,-9.08316,-0.216697,-0.254051,-0.409477,1,11
225180943441199104,-0.0208343,0.00295345,-9.08316,0.117639,-0.0728028,-0.256167,-1,0
225181080880152576,-0.0208343,0.00295345,-9.08316,-0.150661,0.404386,-0.851001,1,1
225181149599629312,-0.0208343,0.00295345,-9.08316,0.347118,0.000950731,0.380012,-1,11
225181218319106048,-0.0208343,0.00295345,-9.08316,0.123255,-0.282538,0.073027,1,8
225181287038582784,-0.0208343,0.00295345,-9.08316,1.69849,1.06666,2.02472,-1,10
225181355758059520,-0.0208343,0.00295345,-9.08316,0.463493,0.550283,4.16083,-1,13
225181424477536256,-0.0208343,0.00295345,-9.08316,0.407077,0.190109,0.825671,1,12
225181493197012992,-0.0208343,0.00295345,-9.08316,0.351282,0.15814,1.06281,-1,13
225181836794396672,-0.0208343,0.00295345,-9.08316,-0.526556,-0.000160418,10.5162,1,13
225181905513873408,-0.0208343,0.00295345,-9.08316,-0.666977,-0.140417,3.20338,1,5
225181974233350144,-0.0208343,0.00295345,-9.08316,-0.0369603,-0.390354,0.965943,-1,12
225182042952826880,-0.0208343,0.00295345,-9.08316,-0.0800333,-0.634898,-0.0934475,1,1
225182111672303616,-0.0208343,0.00295345,-9.08316,0.0185592,-0.118904,-0.0846768,1,0
225180737299550209,-198.123,27.3374,2422.27,0.0321269,0.154208,-0.130854,1,1
225180737299554306,-198.123,27.3374,2422.27,-0.0560872,0.18473,-0.026605,1,0
225181218335887361,19.4776,-357.877,76.6353,-0.274503,-0.110655,0.23295,1,3
225181424494317569,644.731,1.41021,1220,0.0982581,0.0888272,-0.040727,1,0
225181424494321666,644.731,1.41021,1220,-0.168992,0.0877775,0.172397,1,1
225182042986397698,-172.556,188.278,150.12,-0.304198,-0.0487941,0.0315754,1,6
225182042986401794,-172.556,188.278,150.12,-0.25139,-0.0217211,0.0763729,-1,4
225182042969608193,-11.7528,-72.0976,-19.477,0.086297,-0.0581011,0.108182,-1,0
225182042969612290,-11.7528,-72.0976,-19.477,-0.182499,-0.0503758,0.0472012,-1,6
225182042969616386,-11.7528,-72.0976,-19.477,0.00982084,0.162346,0.0860687,-1,0
225182936306024448,-0.0208343,0.00295345,-9.08316,0.0550267,-0.219197,4.3213,1,15
225183073744977920,-0.0208343,0.00295345,-9.08316,-0.00623491,-0.269876,-0.058589,1,10
225184654292942848,32.5864,27.2612,100.694,0.466815,0.541522,1.87668,1,9
225184723012419584,32.5864,27.2612,100.694,0.18876,0.00651205,0.330418,-1,8
225184791731896320,-3.37137,0.961215,-66.2114,-0.331646,0.0351111,-2.19602,1,10
225184860451373056,-3.37137,0.961215,-66.2114,0.10691,0.0291639,-1.63583,-1,0
225186578438291456,-0.0208343,0.00295345,-9.08316,-0.000211573,0.259735,0.091801,1,12
225186647157768192,-0.0208343,0.00295345,-9.08316,-0.357664,0.116919,0.0609859,-1,13
234187318062219264,-0.000787473,0.0105625,1.05946,1.13749,1.7113,-21.5584,1,10
234187386781696000,-0.000787473,0.0105625,1.05946,0.817811,0.219366,-17.5219,-1,13
234187524220649472,-0.000787473,0.0105625,1.05946,0.312142,-1.25232,-15.3507,1,9
234187592940126208,-0.000787473,0.0105625,1.05946,-0.531071,-0.579185,-2.6488,-1,12
234187730379079680,-0.000787473,0.0105625,1.05946,-0.0576365,0.161499,-2.79984,-1,14
234187799098556416,-0.000787473,0.0105625,1.05946,1.19233,1.12739,1.64711,-1,12
234187867818033152,-0.000787473,0.0105625,1.05946,0.159993,0.0875627,0.388046,1,12
234187936537509888,-0.000787473,0.0105625,1.05946,0.717198,0.409248,0.234792,-1,9
234188005256986624,-0.000787473,0.0105625,1.05946,1.53721,0.983666,1.26528,1,11
234188073976463360,-0.000787473,0.0105625,1.05946,0.402539,0.596717,-0.00852511,1,12
234188211415416832,-0.000787473,0.0105625,1.05946,-0.472092,-0.162828,-0.183238,1,11
234188280134893568,-0.000787473,0.0105625,1.05946,-0.367481,0.765037,-3.01763,-1,11
234188348854370304,-0.000787473,0.0105625,1.05946,-0.861186,0.166976,-1.54052,1,10
234188486293323776,-0.000787473,0.0105625,1.05946,-0.302937,0.99178,-4.85126,-1,7
234188555012800512,-0.000787473,0.0105625,1.05946,-0.113411,0.216066,0.107177,-1,8
234188623732277248,-0.000787473,0.0105625,1.05946,0.330247,-0.1726,-1.09016,1,6
234188692451753984,-0.000787473,0.0105625,1.05946,0.344833,0.912705,1.95764,1,11
234188761171230720,-0.000787473,0.0105625,1.05946,-0.363648,0.296333,-2.54647,1,10
234188829890707456,-0.000787473,0.0105625,1.05946,-0.517189,0.0579979,-0.333148,-1,11
234188898610184192,-0.000787473,0.0105625,1.05946,-0.242488,-0.204036,-0.528017,1,9
234188967329660928,-0.000787473,0.0105625,1.05946,0.213944,-0.16823,1.74957,1,12
234189036049137664,-0.000787473,0.0105625,1.05946,-0.863293,0.269404,4.86985,-1,11
234189104768614400,-0.000787473,0.0105625,1.05946,-1.1827,-0.831392,8.34822,1,11
234189379646521344,-0.000787473,0.0105625,1.05946,-0.000549254,0.246011,0.787771,1,11
